173	你们苏宁也太坑了吧	critics
174	你们这也太虚假了吧	critics
175	你们这送货速度也太慢了吧	critics
176	你们送货太慢了，	critics
179	你这个客服太慢	critics
181	发货速度好慢啊……	critics
182	啊，受不鸟	critics
184	回消息又慢	critics
185	太太慢了	critics
186	太慢了	critics
189	好慢啊	critics
190	客服也不回	critics
193	差评你们还不让看	critics
194	差评挺严重啊	critics
195	差评都有说这些	critics
196	差评	critics
197	差评 说的太可怕了 我有点怕	critics
198	很慢	critics
199	快点查啊，苏宁客服太慢	critics
200	怎么不回复了	critics
201	怎么不回复？？	critics
202	怎么不回答呢？	critics
204	怎么不回答啊	critics
205	怎么不回答	critics
206	怎么不回话	critics
208	慢的要死	critics
209	我要差评了	critics
210	有点慢啊	critics
212	没这么慢的	critics
213	物流也太慢了	critics
217	物流太慢	critics
218	物流好慢哦	critics
221	苏宁服务态度太差了说的送东西一样也没给返的差价用了70元就不能用了	critics
222	要不然也太坑了，你不觉得心里堵吗	critics
223	这么慢啊	critics
224	这也太坑了吧，没有了也不取消	critics
225	这也太坑了	critics
226	这也太慢了	critics
227	这速度也太慢了吧	critics
228	这都几天了也太慢了把	critics
230	在妈	greeting
232	不在吗	greeting
234	亲你还在吗	greeting
235	亲在不在呢	greeting
237	亲在不	greeting
238	亲在么	greeting
240	亲在吗	greeting
242	亲在	greeting
243	亲好，	greeting
244	亲好	greeting
245	亲怎么不说话了。。	greeting
246	亲您好	greeting
247	亲爱的	greeting
248	亲还在吗？	greeting
249	亲！	greeting
250	亲，下午好！	greeting
251	亲，你在线吗	greeting
252	亲，你好	greeting
253	亲，你好[微笑]	greeting
254	亲，在不	greeting
257	亲，在吗？？？？	greeting
258	亲，在吗？	greeting
260	亲，在没	greeting
261	亲，很急呢！	greeting
262	亲，您好！	greeting
263	亲，您好	greeting
265	亲？》	greeting
266	亲？在？	greeting
269	亲 亲 在吗	greeting
271	亲 你很忙么	greeting
274	亲 在不	greeting
275	亲 在吗	greeting
276	亲 在嘛	greeting
278	亲 还在吗？	greeting
279	亲.在吗	greeting
280	亲~·	greeting
283	人呢。	greeting
284	人呢都	greeting
285	人呢？客服在吗	greeting
286	人呢？？？？？？？	greeting
288	人呢？？	greeting
293	人呢^_^	greeting
294	人在不在？	greeting
295	人在不	greeting
297	人，人人	greeting
299	你到底在不在呢	greeting
300	你在不	greeting
301	你在么	greeting
302	你好、	greeting
303	你好。。	greeting
304	你好。人工客服。	greeting
306	你好亲，在吗？	greeting
308	你好你好	greeting
309	你好吗	greeting
310	你好呀	greeting
311	你好哦	greeting
312	你好啊	greeting
313	你好在不在	greeting
314	你好在不	greeting
316	你好在吗》	greeting
317	你好在吗问下事	greeting
318	你好在吗？	greeting
320	你好在哪	greeting
321	你好在啊	greeting
322	你好在嘛	greeting
323	你好在没？	greeting
324	你好客服在吗	greeting
325	你好客服	greeting
327	你好我	greeting
328	你好掌柜	greeting
329	你好有人吗	greeting
330	你好有在吗	greeting
331	你好请问在吗？	greeting
333	你好！在吗？	greeting
334	你好！在吗	greeting
335	你好！	greeting
336	你好，亲，在吗？	greeting
337	你好，在不	greeting
338	你好，在么	greeting
339	你好，在吗，亲	greeting
340	你好，在吗？	greeting
341	你好，在吗	greeting
343	你好，在否	greeting
344	你好，想问一下	greeting
345	你好，我	greeting
346	你好，有人在吗	greeting
347	你好，有人	greeting
348	你好，请问在吗？	greeting
349	你好，请问有人在吗？	greeting
351	你好，，	greeting
352	你好，	greeting
353	你好？	greeting
354	你好～	greeting
355	你好	greeting
357	你好 人工客服吗	greeting
358	你好 在么	greeting
359	你好 在吗、	greeting
360	你好 在吗？	greeting
361	你好 在吗	greeting
362	你好 在吗 亲	greeting
363	你好 在？	greeting
365	你好 客服在吗	greeting
366	你好 客服	greeting
367	你好 我咨询一下	greeting
369	你好!	greeting
370	你好,在吗?	greeting
371	你好?	greeting
372	你好m	greeting
374	你还在不	greeting
379	哈喽人呢	greeting
380	嗨喽，您好	greeting
381	嗯好的亲	greeting
383	在不‘’	greeting
384	在不亲	greeting
385	在不唉	greeting
386	在不啊	greeting
388	在不在。。	greeting
389	在不在不	greeting
390	在不在呀	greeting
391	在不在呢	greeting
393	在不在啊	greeting
394	在不在啦	greeting
396	在不在？！！！！	greeting
397	在不在？	greeting
398	在不在	greeting
400	在不在 客服	greeting
401	在不阿在不阿	greeting
403	在不，看到请回话	greeting
404	在不，	greeting
407	在不？	greeting
409	在不 、	greeting
410	在不 】	greeting
411	在不 亲	greeting
412	在不?	greeting
413	在么·	greeting
416	在么亲	greeting
417	在么在么	greeting
418	在么店家	greeting
420	在么，	greeting
421	在么？？	greeting
422	在么？	greeting
423	在么	greeting
424	在么 亲	greeting
425	在么~？	greeting
426	在吗‘’	greeting
427	在吗‘	greeting
429	在吗、	greeting
430	在吗。	greeting
431	在吗亲、、？、	greeting
432	在吗亲？	greeting
433	在吗亲	greeting
435	在吗在吗你肿么不怎么	greeting
436	在吗在吗在吗	greeting
439	在吗在吗	greeting
440	在吗客服	greeting
441	在吗有人吗	greeting
442	在吗请问	greeting
443	在吗！！！！！！？？？？	greeting
445	在吗，亲	greeting
446	在吗，在吗	greeting
447	在吗，说话啊	greeting
448	在吗，，	greeting
449	在吗，	greeting
450	在吗？亲	greeting
451	在吗？在吗	greeting
452	在吗？？？？？	greeting
456	在吗？?	greeting
457	在吗	greeting
458	在吗 亲	greeting
459	在吗 ？	greeting
460	在吗?	greeting
461	在哪嘛亲？	greeting
462	在在在	greeting
463	在没 亲	greeting
464	好的[亲亲]	greeting
465	妹妹还在吗？	greeting
466	姐，在吗	greeting
467	客服不在么	greeting
469	客服你好	greeting
470	客服在不在啊	greeting
471	客服在不在？	greeting
472	客服在不在	greeting
473	客服在不	greeting
474	客服在么？	greeting
475	客服在么	greeting
476	客服在伐？	greeting
477	客服在吗？	greeting
478	客服在吗	greeting
479	客服在否？	greeting
480	客服在？	greeting
482	客服，在吗？	greeting
483	客服，在吗	greeting
484	对方有人吗	greeting
485	小力，你在不在？	greeting
486	小土豆还在吗	greeting
487	尼玛逼到底有人没有	greeting
488	店主，在么？	greeting
491	您在么？	greeting
492	您在吗在吗	greeting
493	您在吗	greeting
498	您好在吗？	greeting
499	您好在吗	greeting
500	您好我想问下	greeting
501	您好还在吗	greeting
502	您好！	greeting
503	您好，在么？	greeting
504	您好，在吗？	greeting
505	您好，在吗	greeting
508	您好，还在吗？	greeting
510	您好：在吗？	greeting
511	您好？	greeting
513	您好 在么额	greeting
514	您好 在么	greeting
516	您好 有人在吗	greeting
517	您好!	greeting
519	我靠，人呢？	greeting
524	有人不	greeting
526	有人么	greeting
527	有人么 ？	greeting
529	有人吗。。。	greeting
530	有人吗说话呀？	greeting
531	有人吗，喂，摩西摩西	greeting
534	有人吗	greeting
536	有人吧	greeting
537	有人吱一声么	greeting
538	有人嘛？	greeting
539	有人回句话	greeting
540	有人回复吗	greeting
541	有人在么？	greeting
543	有人在吗。	greeting
544	有人在吗？？？	greeting
545	有人在吗？	greeting
546	有人在吗	greeting
547	有人在吗/	greeting
548	有人在嗎	greeting
550	有人在没有！！！	greeting
551	有人在没？	greeting
555	有人没啊	greeting
556	有人没有	greeting
557	有人没！！！！！！！！！	greeting
558	有人没？	greeting
559	有人没	greeting
560	有人？	greeting
561	有人	greeting
562	有在么	greeting
566	有没有人呢	greeting
569	有没有人在？	greeting
571	有没有人理我	greeting
572	有没有人？	greeting
573	有没有人	greeting
574	有没有优惠卷，亲	greeting
575	有现货吗亲	greeting
576	没人在吗？	greeting
577	没人在线	greeting
580	没有人吗	greeting
582	秦你好	greeting
583	美女在吗	greeting
587	老板 你好	greeting
588	请问你在吗？	greeting
590	请问在吗？	greeting
591	请问在吗	greeting
592	请问有人吗	greeting
594	还在不在啊	greeting
596	还在不	greeting
599	还在吗？	greeting
600	还在吗	greeting
601	还在吗 客服？	greeting
602	还在吗 ？	greeting
603	还是没有亲	greeting
605	还没有人接待我呢	greeting
607	？亲	greeting
609	？在吗	greeting
610	？有人在吗	greeting
611	？？？人呢	greeting
616	zai，	greeting
620	zai a	greeting
621	zaime	greeting
623	Hello	greeting
624	hi	greeting
625	hi,在吗	greeting
628	hi!	greeting
629	速度点亲	hurry
630	。。。。能快点儿吗	hurry
631	下单了哦，看看赶紧给我发货哈，有点急 [微笑]谢谢~	hurry
632	下单了，尽快安排送货哦	hurry
633	下单了，帮我尽快发货	hurry
634	下单了 请尽快发货 务必明天到达。	hurry
635	不急不急，别催我	neutral
636	不急	neutral
637	不急 就是想要个耳机	neutral
638	不是发顺丰快点的？	neutral
641	不要着急	neutral
642	不v发个尽快变成改变宝贝	neutral
644	亲，不要着急，我准备买32G的，现在看128G的价钱也不错，还差几百块，我去银行存一下	neutral
645	亲，你能快点不	hurry
646	亲，急啊	hurry
647	亲，能帮我催催我的东东啊，我下午急用	hurry
648	亲，麻烦快点	hurry
649	亲 快点给我发货哦 已经下单了	hurry
655	你好，我已经下单了，麻烦您帮我催一下，尽快发货	hurry
656	你好，我已经下单，请尽快发货，谢谢	hurry
657	你快点退钱我好买	hurry
658	你记得尽快尽快发货	hurry
659	催一下吧，急用	hurry
660	催尽快发货	hurry
661	卖家可以快点发货吗	hurry
663	可以发货快点吗	hurry
666	可以快点发货么	hurry
667	可以快点吗	hurry
668	可以快点嘛	hurry
669	可以快点送货吗	hurry
670	可以的话帮我加下急，谢谢你	hurry
671	可以，比较急	hurry
672	可以，能快点解决吗	hurry
673	可是我6号要上学了，能快点嘛	hurry
676	哦，付好了，尽快发货吧	hurry
678	哦，现在买今天能发货吗，我买手机急用的	hurry
679	嗯呢 快点啊	hurry
680	嗯嗯，麻烦尽快哈	hurry
681	嗯，尽快帮我发货	hurry
682	嗯，那就有劳尽快帮我发下	hurry
683	嗯~请尽快安排发货，谢谢	hurry
684	因为我是比较急着拿到的	hurry
686	因为真的着急要用	hurry
688	大哥。可以快点嘛	hurry
693	好心急啊，马上就要过期了	hurry
694	好的！快点，我要购买	hurry
696	好的，快点哦	hurry
697	好的，那能尽快发货不	hurry
700	好着急	hurry
702	好，请尽快，过节完之前最好	hurry
703	好 尽快	hurry
704	好 尽快 保证质量！	hurry
705	好 快点可以吗	hurry
706	好 请尽快	hurry
709	尽快发货吧	hurry
710	尽快发货哈	hurry
711	尽快发货哦	hurry
713	尽快发货	hurry
714	尽快吧？	hurry
716	尽快哦	hurry
717	尽快回复	hurry
718	尽快安排发货啊	hurry
720	尽快是多久	hurry
723	尽量发快点	hurry
724	尽量帮我快点发货，谢谢	hurry
727	己经下单了，要尽快给我发货哦！	hurry
729	已下单，请尽快发货	hurry
730	已付款。麻烦尽快发货。谢谢。	hurry
731	已支付尽快完成安排发货吧	hurry
732	已经付款，尽快发货	hurry
735	希望能尽快送到哦	hurry
736	帮我妈买的手机，麻烦能尽量快些，希望可以在他们旅游前能拿到手里	hurry
737	帮我尽快派送哦	hurry
739	快点发货	hurry
741	快点哦，等下手机万一没货就惨了	hurry
743	快点回信息	hurry
744	快点回我啊	hurry
745	快点回答	hurry
746	快点好吗	hurry
747	快点行不	hurry
749	快点行嘛	hurry
750	快点转	hurry
751	快点送货	hurry
752	快点，怎么办	hurry
753	快点，谢谢	hurry
754	快点，	hurry
755	快点	hurry
756	急急急	hurry
760	急用手机	hurry
764	急着啊	hurry
765	急着走	hurry
766	急等亲	hurry
767	急	hurry
768	您能快点么	hurry
770	我不急啊	hurry
771	我不急的	hurry
773	我也急，还没到	hurry
774	我也着急	hurry
777	我在你们家买了个手机，请尽快发货啊	hurry
778	我很急的要手机的啊	hurry
779	我很着急要	hurry
781	我急用	hurry
782	我急用 想马上拿到	hurry
783	我急着下单点不成	hurry
784	我想尽快拿到货	hurry
786	我想快点拿到	hurry
788	我想要快点收货的	hurry
789	我手机坏了着急用	hurry
790	我有个急事	hurry
791	我有急事，我是给我爸订的，希望早些收到，我好给我爸说说，我就外出了，望能谅解！	hurry
792	我有点着急	hurry
793	我比较急	hurry
795	我的快递我着急 到现在都没送到	hurry
797	我着急。	hurry
798	我着急用了	hurry
800	我老公手机坏了，急着用呢	hurry
802	我这个退货怎么审核怎么慢嘞	hurry
805	昨晚就是急着下单了	hurry
807	是啊 刚才一直支付不了 都急死了	hurry
808	比较急	hurry
809	没事，只是想手机快点到而已，谢谢	hurry
810	没有快点不	hurry
812	相当着急用手机	hurry
813	看时间了，要到8号才能到达，是不是太慢了啊	hurry
815	真的是买手机这种事情急不得啊	hurry
816	着急下单	hurry
817	着急想用	hurry
818	着急用啊	hurry
819	着急用	hurry
820	知道了，谢谢，我尽快	hurry
823	能不能加急下	hurry
825	能不能在快点	hurry
826	能不能尽快安排我的手机到货	hurry
828	能不能快点	hurry
830	能催一下，快点吗	hurry
832	能寄快点吗	hurry
836	能尽快给我安排麽	hurry
838	能快点发货吗？	hurry
839	能快点吗？	hurry
840	能快点吗	hurry
841	能快点回复我吗	hurry
845	请亲尽快发货哦	hurry
846	请尽快今天送到，谢谢！	hurry
847	请尽快发货，谢谢！	hurry
848	请尽快发货 等着用	hurry
851	谢谢～因为我很急，所以请尽量让我今天能取到	hurry
852	货款已付，请尽快安排发货，谢谢！	hurry
853	购买了。尽快发货	hurry
856	送个加急快递	hurry
858	那能快点吗？	hurry
860	麻烦尽快安排发货哦	hurry
863	麻烦快点转接	hurry
864	麻烦快点	hurry
866	麻烦您快点发货	hurry
867	麻烦mm快点帮忙安排发货吧	hurry
868	有没有手机膜之类的配件送啊？谢谢	neutral
869	不回话	neutral
871	亲亲	neutral
874	不想到时候不行，麻烦死了	neutral
878	不然我傻了让你给我小容量?	neutral
879	不能早点妈	neutral
880	不行我刚在电脑操作了	neutral
881	亲 子阿妈	neutral
883	今天天气不错	neutral
886	任何地区都是你们负责吗	neutral
887	你们有接到客户投诉意见什么的吗	neutral
889	你准确的回答，我操作的步骤	neutral
890	你告诉我怎么操作。	neutral
891	你好，我最近买了这个手机，真是太让我气氛了	neutral
894	你给个建议吧，给妈妈买	neutral
895	你负责解释	neutral
896	具体的操作流程~	neutral
897	刚才打你们客服电话说找在线客服解决，在线客服又让我找第三方客服，	neutral
898	到苏宁买我很放心	neutral
902	告诉我给现金怎样操作能成功交易！	neutral
903	哎呀我的妈呀，算了	neutral
904	哦好的，主要是我在上班寄在家里怕妈妈检查不来	neutral
905	哦怎么操作	neutral
906	哦，我很想买，只是在网上买这么贵的手机心里感觉有点担心	neutral
907	售后苏宁门店负不负责？实体店	neutral
908	售后问题谁来负责	neutral
911	在吗怎么做在名字妈妈再怎么	neutral
912	在哪调呢？不会操作	neutral
913	声音也要大些，而且容易操作	neutral
914	外放音质真心不好	neutral
915	好～正在操作	neutral
916	如果出了问题，苏宁负责吗	neutral
917	如果它没有耳机发过来我是不是可以到你这来投诉？	neutral
918	妈妈妈妈妈妈你那么	neutral
920	妈	neutral
921	子阿妈	neutral
922	客服客服客服！！！！！！！！！！！！	neutral
923	小傻瓜😏😏😏真是傻得可爱呢	neutral
924	就是电脑操作	neutral
925	开机验货必须签收后妈	neutral
926	很担心	neutral
927	怎么操作？亲	neutral
928	怎么操作？	neutral
930	怎么操作?	neutral
931	怎么负责	neutral
933	您这边不负责吗	neutral
935	感觉太麻烦了	neutral
936	感觉放心点	neutral
937	我买个妈妈用，不知道选哪一个了	neutral
938	我和我妈去散步，回聊	neutral
939	我妈妈是新用户	neutral
940	我小米max就是在你这儿买的，也是金色，红米Note3我买来送我妈的，她要银白色	neutral
941	我就担心没保障	neutral
942	我就担心质量问题呀	neutral
943	我怎么操作	neutral
944	我担心啊！看来我这样操作行不通。老了！沒有用了。	neutral
945	我换了个浏览器可以操作了	neutral
946	我是说操作系统的核心	neutral
947	我点确定就无法操做了	neutral
948	我特么打315投诉后给我发的货	neutral
950	我让我朋友发给我了	neutral
952	无法操作	neutral
953	是苏宁负责吗	neutral
954	有活动了 给我发下就是不是799的气候	neutral
956	没有搞毛	neutral
959	稍等，我操作	neutral
961	给我妈买	neutral
963	给我妈选一款手机	neutral
964	美女降价时候告诉我一声。谢啦！	neutral
965	苏宁不负责吗？	neutral
966	苏宁自营也不负责？	neutral
967	苏宁负责售后还是	neutral
968	苏泊尔燃气灶。	neutral
969	让我纠结下。选择障碍	neutral
971	请问还有耳机妈	neutral
972	还有售后服务是苏宁负责吗	neutral
974	这搞得我心里怕怕的	neutral
977	这边买也是你们负责的？	neutral
981	那谁负责？	neutral
982	麻烦告诉下	neutral
983	6点之前可以妈	neutral
984	TF卡 我用在 我妈放广播的 音像盒里 能用么	neutral
987	不好意思，刚才给你发图片的时候不小心发了我的资料照片。麻烦你删掉。谢谢😁	neutral
989	不考虑了谢谢，买其他的	neutral
990	两个都查一下谢谢	neutral
991	亲！麻烦发货检查好质量，不然会很麻烦的。谢谢	neutral
994	你帮忙催一下，谢谢了	neutral
995	你给我接一下谢谢	neutral
998	刚下单:7032456702这是订单号，麻烦落实下赠品，谢谢	neutral
1000	到货通知我吧，谢谢	neutral
1001	发货前请仔细检查下手机，千万别出什么质量问题，到时折腾你我都累，相信你们的专业，谢谢！	neutral
1002	另外手机为什么一点都没有电呢？麻烦回复谢谢！	neutral
1003	可以送个手机套吗 谢谢	neutral
1006	哦哦哦，基本不会出现这种情况，我等信用卡办下来了，就准备买了，到时候看嘛！谢谢	neutral
1008	哦好的谢谢！！过会用电脑试试	neutral
1011	哦 那我这里找不到了 谢谢 我去下单	neutral
1014	嗯嗯 谢谢 我买的是不是苏宁自营	neutral
1015	嗯行 谢谢基本没事了 一会我购买	neutral
1017	多检查一下质量，谢谢	neutral
1019	太诡异了，谢谢	neutral
1021	好滴谢谢啦，发票是不是随货送的	neutral
1022	好的。谢谢！大致什么时候能到呢？	neutral
1023	好的谢谢了长春今几天到	neutral
1024	好的谢谢啦，今天买明天就能到是吗	neutral
1025	好的谢谢，我去看看	neutral
1026	好的，谢谢了，明天没电话来的话，就直接在你们易购上买了	neutral
1027	好的，谢谢你。我这下单。	neutral
1028	好的，谢谢你啦，我就安心等手机啦[可爱]	neutral
1030	好的，谢谢，下个月会来么	neutral
1031	好的，谢谢，我现在下单明天就能到吧	neutral
1033	好的，谢谢，我考虑一下	neutral
1035	好的，谢谢，我还是想等128G	neutral
1036	好的，谢谢，收到就拍	neutral
1037	好的，谢谢，自提手机要注意点什么	neutral
1038	好的，谢谢， 我再看看	neutral
1040	好的 谢谢啦 售后怎么样	neutral
1041	好的 谢谢 我办不了就是我说	neutral
1042	好谢谢我等会拍	neutral
1044	对的，别忘记我的赠品耳机哈！谢谢！要黑色的	neutral
1045	就送一个嘛 谢谢啦	neutral
1046	差不多什么时候有货？谢谢	neutral
1047	已经取消，接着怎么弄，谢谢	neutral
1048	已经查询完了。 谢谢	neutral
1050	帮我催下今天发货吧，谢谢	neutral
1051	帮我催下，谢谢！	neutral
1052	帮我备注一下，一定要全新的哦，谢谢	neutral
1053	帮我改成白色谢谢。	neutral
1056	帮我转接一下，谢谢	neutral
1057	帮我转接订单的专门客服，谢谢了	neutral
1059	弄好了通知我一声好吧！谢谢	neutral
1060	弄好后麻烦说一下，谢谢你了，你们的售前服务很好	neutral
1062	恩谢谢这个耳机音质怎样！	neutral
1063	恩，裸机我知道的，价格有点儿贵了，谢谢啊。	neutral
1066	我再对比一下。辛苦了亲	neutral
1067	我准备买个大一些的.谢谢哦.我再比较一下.	neutral
1068	我现在去打球 一会我让我朋友教我 要是还有些不懂的可以问下你吗？谢谢	neutral
1069	我的相机是佳能单反70D能用这个卡吗？谢谢	neutral
1071	我还需要做什么？谢谢	neutral
1072	我这边刚打过电话了，快递员说在吃饭，谢谢啦	neutral
1074	打扰了 谢谢阿	neutral
1076	明天我就要收到货谢谢	neutral
1077	暂时不用，谢谢，考虑一下	neutral
1078	求介绍，谢谢	neutral
1079	没事的 送人的 不着急谢谢你	neutral
1081	没耳机不急了 谢谢你	neutral
1084	特意给你 特别好评 你的客服工号，我记下来了，如此热爱本职工作，以后会和贵集团高层的好朋友一定提到朋友你的。以上特别的长留言请备注记录..谢谢	neutral
1085	看到请回一个谢谢	neutral
1087	等6s plus 做活动再买吧 谢谢你的耐心解答	neutral
1088	算了，谢谢，我去天猫	neutral
1091	行，谢谢，如果现在下单什么时候能到？？	neutral
1092	说清楚一点 谢谢 我有点不懂	neutral
1093	说说谢谢	neutral
1094	请回答，谢谢	neutral
1095	请给我一个说法谢谢	neutral
1099	谢谢了我想想	neutral
1103	谢谢你了，你这有货可以通知吗	neutral
1106	谢谢啦，不用啦，我已经咨询过别人家店了	neutral
1107	谢谢您了，我持续关注，一有尊享版黑色我就下单	neutral
1109	谢谢我再看看吧	neutral
1117	谢谢，升4G合约，88套餐，意思是不是我话费每个月在多交88，	neutral
1118	谢谢，我一会儿去门店看看吧	neutral
1119	谢谢，我已下单付款了。	neutral
1121	谢谢，我考虑下	neutral
1122	谢谢，我还需要买数据线吗	neutral
1123	谢谢，无货	neutral
1124	谢谢，试过了，不能用	neutral
1125	谢谢，还有哪里不一样的，和64的比较？	neutral
1126	谢谢，这个还真不大。	neutral
1127	谢谢，那我把天猫苏宁的退了就拍	neutral
1128	谢谢，6splsu的呢？	neutral
1130	谢谢 我卡没绑成功 弄好再说 是从哪里发货 到海口多长时间	neutral
1131	谢谢 我在网上看了一下 两个有很大区别的 6s plus没有降价活动吗	neutral
1132	谢谢 我开机后再找你	neutral
1133	谢谢 收到货我就去门店拿。谢谢啦	neutral
1134	谢谢 没有其他问题了	neutral
1136	转一下售后，谢谢。。	neutral
1137	转一下，谢谢	neutral
1138	转接一下88321661 谢谢	neutral
1140	这款199的可以打接电话吗？谢谢	neutral
1143	那谢谢了，没其他问题了	neutral
1147	[流泪] 帮我把它改成白色不要红色谢谢	neutral
1148	一个仓库怎么就不能同步销售了，规矩死的，人是活的啊	neutral
1149	一号晚上付的钱 一天都还没出上海 慢啊	neutral
1150	七天无理由退货，现在又说不能退	neutral
1151	上午刚买就降价了	neutral
1152	上面的时间和电量可以看到，下面的屏幕是黑的	neutral
1153	上面的时间和电量可以看到，但是下面的屏幕是黑了。请问是怎么回事	neutral
1154	下面写着送金属耳机和内存卡	neutral
1155	不上移动购裸机等的时间太长，我受不了了，放弃购买	neutral
1156	不会等我买完，价格又变动了吧。	neutral
1157	不好意思哦 这边物流显示 已经发货 从上海 今天会到嘛 比较急的我	neutral
1158	不小心掉地上，屏幕坏了	neutral
1159	不是，我前两天买的，已经收到货了今天	neutral
1160	不满意又不能退货	neutral
1161	不能双击屏幕亮屏！	neutral
1163	不行我就退货了	neutral
1164	不要说订单保留24小时这句话我就不会找你了	neutral
1165	不说今天到的，，，怎么还没有啊	neutral
1166	两个手机的屏幕	neutral
1168	为啥不支持支付宝 愁人 微信也行啊	neutral
1169	为啥不送耳机了	neutral
1170	为啥买完就降价[撇嘴]	neutral
1171	为啥呀，痛苦死了，还是不让支付，就是那个提示过不去呢	neutral
1172	主要太慢了	neutral
1174	之前买的内存卡，现在用不了	neutral
1175	之前买的手机拨打电话的时候，对方听不见声音是什么情况	neutral
1177	之前买的ON7	neutral
1178	之前加入购物车了，但付不了款	neutral
1179	乐视下载速度慢	neutral
1180	也是在你们这买的	neutral
1182	买的人时候承诺的酒券和好评50元券在哪里？还没有呀	neutral
1184	买的手机为什么不发货	neutral
1186	买的手机内存太小	neutral
1187	买的手机怎么看物流啊？	neutral
1189	买的手机有木有意外保障	neutral
